caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-24291-412621,Certified,,2024-10-23T00:00:00,NVIDIA Corporation,Software QA Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,133432,178250,Year,133432,Year,Santa Clara,CA,95051,133432,FY2025_Q1
I-200-24291-413645,Certified,,2024-10-24T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,220000,345000,Year,174096,Year,Rego Park,NY,11374,220000,FY2025_Q1
I-200-24291-414736,Certified,,2024-10-24T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,154565,Year,Austin,TX,78717,196000,FY2025_Q1
I-200-24291-414839,Certified,,2024-10-24T00:00:00,NVIDIA Corporation,Engineer Senior Dev Ops,15-1252.00,Software Developers,Y,147846,218500,Year,147846,Year,Mansfield,MA,02048,147846,FY2025_Q1
I-200-24292-417023,Certified,,2024-10-25T00:00:00,NVIDIA Corporation,Dev Ops Engineer,15-1252.00,Software Developers,Y,164000,258750,Year,149781,Year,Celina,TX,75009,164000,FY2025_Q1
I-200-24292-418660,Certified,,2024-10-25T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,163862,230000,Year,163862,Year,Kirkland,WA,98033,163862,FY2025_Q1
I-200-24296-422274,Certified,,2024-10-28T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,151757,230000,Year,151757,Year,Tempe,AZ,85288,151757,FY2025_Q1
I-200-24296-422327,Certified,,2024-10-28T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,224682,287500,Year,224682,Year,Santa Clara,CA,95051,224682,FY2025_Q1
I-200-24296-423718,Certified,,2024-10-29T00:00:00,NVIDIA Corporation,Senior Network Engineer,15-1241.00,Computer Network Architects,Y,164000,258750,Year,120973,Year,Shreveport,LA,71115,164000,FY2025_Q1
I-200-24296-425244,Certified,,2024-10-29T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,180000,276000,Year,158309,Year,Vancouver,WA,98682,180000,FY2025_Q1
I-200-24296-425442,Certified,,2024-10-29T00:00:00,NVIDIA Corporation,Senior ASIC Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,164000,258750,Year,156437,Year,Somerset,NJ,08873,164000,FY2025_Q1
I-200-24296-425450,Certified,,2024-10-29T00:00:00,NVIDIA Corporation,Architect Senior,17-2072.00,"Electronics Engineers, Except Computer",Y,178006,230000,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24298-428694,Certified,,2024-10-30T00:00:00,NVIDIA Corporation,Manager IT,15-1299.09,Information Technology Project Managers,Y,201323,253000,Year,201323,Year,SANTA CLARA,CA,95051,201323,FY2025_Q1
I-200-24298-428695,Certified,,2024-10-30T00:00:00,NVIDIA Corporation,Manager IT,11-3021.00,Computer and Information Systems Managers,Y,179414,253000,Year,179414,Year,SANTA CLARA,CA,95051,179414,FY2025_Q1
I-200-24298-431562,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,339250,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24298-431668,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,172931,189750,Year,172931,Year,Santa Clara,CA,95051,172931,FY2025_Q1
I-200-24298-431681,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,194101,287500,Year,194101,Year,Santa Clara,CA,95051,194101,FY2025_Q1
I-200-24298-431683,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24298-431684,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24298-431696,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,149533,189750,Year,149533,Year,Santa Clara,CA,95051,149533,FY2025_Q1
I-200-24298-431701,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,164260,201250,Year,164260,Year,Santa Clara,CA,95051,164260,FY2025_Q1
I-200-24298-431702,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,276000,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24298-431712,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Product Marketing Manager,11-2021.00,Marketing Managers,Y,214843,230000,Year,214843,Year,McLean,VA,22101,214843,FY2025_Q1
I-200-24298-431713,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,201250,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24298-431717,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Staff Business Systems Analyst,15-1211.00,Computer Systems Analysts,Y,159566,207000,Year,138029,Year,Hillsboro,OR,97123,159566,FY2025_Q1
I-200-24299-431725,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,272000,419750,Year,226158,Year,Santa Clara,CA,95051,272000,FY2025_Q1
I-200-24299-431729,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Senior Product Development Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,299000,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24299-431734,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,339250,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24299-431770,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Director Software Engineering,11-9041.00,Architectural and Engineering Managers,Y,308000,471500,Year,278387,Year,Santa Clara,CA,95405,308000,FY2025_Q1
I-200-24299-431785,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179689,230000,Year,179689,Year,Santa Clara,CA,95051,179689,FY2025_Q1
I-200-24299-431795,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,135880,178250,Year,135880,Year,Santa Clara,CA,95051,135880,FY2025_Q1
I-200-24299-431803,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,304750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24299-431812,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Software QA Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,194875,258750,Year,194875,Year,Santa Clara,CA,95051,194875,FY2025_Q1
I-200-24299-431819,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,"Solutions Architect, Generative AI Specialist",41-9031.00,Sales Engineers,Y,169770,230000,Year,169770,Year,Santa Clara,CA,95051,169770,FY2025_Q1
I-200-24299-431827,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Partner Business Manager,11-2021.00,Marketing Managers,Y,220667,345000,Year,220667,Year,San Diego,CA,92130,220667,FY2025_Q1
I-200-24299-431830,Certified,,2024-10-31T00:00:00,NVIDIA Corporation,Partner Business Manager,11-2022.00,Sales Managers,Y,220000,345000,Year,178214,Year,San Diego,CA,92130,220000,FY2025_Q1
I-200-24299-433495,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,178250,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q1
I-200-24299-433548,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,195538,258750,Year,195538,Year,Santa Clara,CA,95051,195538,FY2025_Q1
I-200-24299-433645,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,135491,Year,Hillsboro,OR,97006,196000,FY2025_Q1
I-200-24299-434630,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24299-434673,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,135491,Year,Beaverton,OR,97006,196000,FY2025_Q1
I-200-24299-434703,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,System Software Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24299-434724,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Senior Devops Engineer,15-1252.00,Software Developers,Y,140000,218500,Year,127504,Year,Dawsonville,GA,30534,140000,FY2025_Q1
I-200-24299-434740,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Senior Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,135491,Year,Hillsboro,OR,97123,196000,FY2025_Q1
I-200-24300-434780,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,149533,189750,Year,137259,Year,Redmond,WA,98052,149533,FY2025_Q1
I-200-24300-434781,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Applications Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24300-434788,Certified,,2024-11-01T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,220000,339250,Year,147139,Year,Seattle,WA,98105,220000,FY2025_Q1
I-200-24303-438142,Certified,,2024-11-04T00:00:00,NVIDIA Corporation,Manager Dev Ops Engineering,11-9041.00,Architectural and Engineering Managers,Y,208125,258750,Year,208125,Year,Santa Clara,CA,95051,208125,FY2025_Q1
I-200-24303-438150,Certified,,2024-11-04T00:00:00,NVIDIA Corporation,Senior ASIC Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,195538,258750,Year,195538,Year,Santa Clara,CA,95051,195538,FY2025_Q1
I-200-24303-438155,Certified,,2024-11-04T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,180000,287500,Year,164882,Year,Austin,TX,78717,180000,FY2025_Q1
I-200-24303-438159,Certified,,2024-11-04T00:00:00,NVIDIA Corporation,"Engineer, Technical Support",15-1244.00,Network and Computer Systems Administrators,Y,135387,166750,Year,135387,Year,Tacoma,WA,98422,135387,FY2025_Q1
I-200-24303-438251,Certified,,2024-11-04T00:00:00,NVIDIA Corporation,Principal Platform Firmware Architect - Notebook,15-1252.00,Software Developers,Y,272000,419750,Year,226158,Year,Santa Clara,CA,95051,272000,FY2025_Q1
I-200-24303-441300,Certified,,2024-11-05T00:00:00,NVIDIA Corporation,Legal Counsel,23-1011.00,Lawyers,Y,267946,287500,Year,267946,Year,Santa Clara,CA,95051,267946,FY2025_Q1
I-200-24304-441411,Certified,,2024-11-05T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,195538,258750,Year,195538,Year,Santa Clara,CA,95051,195538,FY2025_Q1
I-200-24304-443198,Certified,,2024-11-06T00:00:00,NVIDIA Corporation,Financial Analyst,13-2051.00,Financial and Investment Analysts,Y,125148,155250,Year,125148,Year,Santa Clara,CA,95051,125148,FY2025_Q1
I-200-24304-444158,Certified,,2024-11-06T00:00:00,NVIDIA Corporation,"Architect, Computer",15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24304-444173,Certified,,2024-11-06T00:00:00,NVIDIA Corporation,Dev Ops Engineer,15-1252.00,Software Developers,Y,140000,218500,Year,127878,Year,Celina,TX,75009,140000,FY2025_Q1
I-200-24304-444174,Certified,,2024-11-06T00:00:00,NVIDIA Corporation,Visual Artist,27-1024.00,Graphic Designers,Y,104000,166750,Year,103064,Year,Santa Clara,CA,95051,104000,FY2025_Q1
I-200-24304-444192,Certified,,2024-11-06T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24305-445453,Certified,,2024-11-07T00:00:00,NVIDIA Corporation,Analyst Business Intelligence Senior Staff,15-2051.01,Business Intelligence Analysts,Y,182620,287500,Year,139298,Year,Lakeville,MN,55044,182620,FY2025_Q1
I-200-24305-445555,Certified,,2024-11-07T00:00:00,NVIDIA Corporation,Engineer IT Staff,15-1252.00,Software Developers,Y,149760,218500,Year,149760,Year,Atlanta,GA,30350,149760,FY2025_Q1
I-200-24305-445577,Certified,,2024-11-07T00:00:00,NVIDIA Corporation,Architect Senior,15-1299.08,Computer Systems Engineers/Architects,Y,201323,276000,Year,201323,Year,Santa Clara,CA,95051,201323,FY2025_Q1
I-200-24305-445600,Certified,,2024-11-07T00:00:00,NVIDIA Corporation,"Architect, Electronics",17-2072.00,"Electronics Engineers, Except Computer",N,204901,276000,Year,204901,Year,Santa Clara,CA,95051,,FY2025_Q1
I-200-24306-448947,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,136323,201250,Year,136323,Year,Westford,MA,01886,136323,FY2025_Q1
I-200-24306-449043,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,276000,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24306-449063,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Network Engineer,15-1252.00,Software Developers,N,132000,207000,Year,121077,Year,East Amherst,NY,14051,,FY2025_Q1
I-200-24306-449117,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,304750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24306-449131,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179689,230000,Year,179689,Year,Cupertino,CA,95014,179689,FY2025_Q1
I-200-24306-449148,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Seattle,WA,98105,190486,FY2025_Q1
I-200-24307-449162,Certified,,2024-11-08T00:00:00,NVIDIA Corporation,Manager Senior Systems Software,11-9041.00,Architectural and Engineering Managers,Y,278387,419750,Year,278387,Year,Santa Clara,CA,95051,278387,FY2025_Q1
I-200-24309-452755,Certified,,2024-11-12T00:00:00,NVIDIA Corporation,Software QA Test Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,194875,258750,Year,194875,Year,Santa Clara,CA,95051,194875,FY2025_Q1
I-200-24310-452829,Certified,,2024-11-12T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,224682,287500,Year,224682,Year,Mountain View,CA,94043,224682,FY2025_Q1
I-200-24310-452838,Certified,,2024-11-12T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,N,224682,287500,Year,224682,Year,Mountain View,CA,94043,,FY2025_Q1
I-200-24311-455805,Certified,,2024-11-13T00:00:00,NVIDIA Corporation,Senior Silicon Product Definition Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24311-455897,Certified,,2024-11-13T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,195538,258750,Year,195538,Year,Santa Clara,CA,95051,195538,FY2025_Q1
I-200-24311-455915,Certified,,2024-11-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,180000,276000,Year,179982,Year,New York,NY,10003,180000,FY2025_Q1
I-200-24311-455917,Certified,,2024-11-13T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,180000,276000,Year,179982,Year,New York,NY,10003,180000,FY2025_Q1
I-200-24311-456106,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,201250,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24311-458755,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,220000,339250,Year,177154,Year,San Diego,CA,92126,220000,FY2025_Q1
I-200-24312-458817,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,Product Marketing Engineer,41-9031.00,Sales Engineers,Y,155948,189750,Year,155948,Year,Santa Clara,CA,95051,155948,FY2025_Q1
I-200-24312-458842,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,188000,299000,Year,165610,Year,Seattle,WA,98105,188000,FY2025_Q1
I-200-24312-458856,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,Program Manager,11-3021.00,Computer and Information Systems Managers,Y,251576,299000,Year,251576,Year,Seattle,WA,98105,251576,FY2025_Q1
I-200-24312-458869,Certified,,2024-11-14T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24314-465131,Certified,,2024-11-18T00:00:00,NVIDIA Corporation,Technical Program Manager,11-9041.00,Architectural and Engineering Managers,Y,192171,247250,Year,192171,Year,Bothell,WA,98012,192171,FY2025_Q1
I-200-24314-465136,Certified,,2024-11-18T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,220000,339250,Year,200304,Year,Santa Clara,CA,95051,220000,FY2025_Q1
I-200-24318-470983,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,172931,189750,Year,172931,Year,Santa Clara,CA,95051,172931,FY2025_Q1
I-200-24318-471006,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179689,230000,Year,179689,Year,Santa Clara,CA,95051,179689,FY2025_Q1
I-200-24318-471012,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,164260,201250,Year,164260,Year,Santa Clara,CA,95051,164260,FY2025_Q1
I-200-24318-471019,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,276000,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24318-471039,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24318-471043,Certified,,2024-11-19T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,195538,258750,Year,195538,Year,Santa Clara,CA,95051,195538,FY2025_Q1
I-200-24319-473736,Certified,,2024-11-20T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,149533,189750,Year,149533,Year,Santa Clara,CA,95051,149533,FY2025_Q1
I-200-24319-473750,Certified,,2024-11-20T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24319-473855,Certified,,2024-11-20T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,180000,276000,Year,171018,Year,Folsom,CA,95630,180000,FY2025_Q1
